variable name,title,query_engine,variable name_query_result,query_text_result,node_id_result,variable name_result,title_result,element type_result,definition_result,short description_result,datatype_result,input restriction_result,minimum value_result,maximum value_result,data element concept identifiers_result,data element concept names_result,permissible values_result,permissible value descriptions_result,permissible value concept identifiers_result,permissible value concept names_result,unit of measure_result,preferred question text_result,creation date_result,last change date_result,score_result
AISFace,Face AIS,title,AISFace,Face AIS,a6017db2-b2e9-4f76-9594-ae0356a3e622,MaxAISISSFaceScore,"Abbreviated Injury Scale (AIS, ISS) - Face max injury score",Common Data Element,"The highest (i.e. most severe) injury severity score for the face, as defined in Abbreviated Injury Scale (AIS) based on Injury Severity Scale (ISS) body region classification.","The highest (i.e. most severe) injury severity score for the face, as defined in Abbreviated Injury Scale (AIS) based on Injury Severity Scale (ISS) body region classification.",Numeric Values,Single Pre-Defined Value Selected,,,,,0|1|2|3|4|5|6,No injury severity|Minor|Moderate|Serious|Severe|Critical|Maximal,,,, Abbreviated Injury Scale - Face max injury score,9/7/2017,3/27/2020,0.7098255
AISFace,Face AIS,title,AISFace,Face AIS,c69bd2ba-b4cb-41cd-9448-3298713683d4,MaxAISHeadScore,Abbreviated Injury Scale (AIS) - Head abbreviated injury max injury score,Common Data Element,"The highest (i.e. most severe) AIS severity score for the head, as defined by AIS body region classification. Recommend collection at least on date of TBI or at time of first medical treatment.","The highest (i.e. most severe) AIS severity score for the head, as defined by AIS body region classification. Recommend collection at least on date of TBI or at time of first medical treatment.",Numeric Values,Single Pre-Defined Value Selected,,,,,0|1|2|3|4|5|6,No injury severity|Minor|Moderate|Serious|Severe|Critical|Maximal,,,, Abbreviated Injury Scale - Head abbreviated injury max injury score,9/7/2017,3/27/2020,0.5581855
AISFace,Face AIS,title,AISFace,Face AIS,5fcfd1ea-575c-4adf-a29b-b8b7555e4d5d,AISInjurySeverityScore,Abbreviated injury scale (AIS) - Injury severity score,Common Data Element,"An injury severity score (AIS code), as part of Abbreviated injury scale (AIS) code","An injury severity score (AIS code), as part of Abbreviated injury scale (AIS) code",Numeric Values,Single Pre-Defined Value Selected,,,,,1|2|3|4|5|6|9,1= minor|2= moderate|3=serious|4=severe|5=critical|6= maximal (currently untreatable)|9=unknown severity,,,,AIS Injury severity,9/7/2017,4/16/2018,0.3786975
AISFace,Face AIS,title,AISFace,Face AIS,1f8b8620-e697-472e-9998-c17e086b7312,AISFaceScoreCOBRIT,Abbreviated Injury Scale face score - COBRIT,Unique Data Element,Score for face measured by Abbreviated Injury Scale - COBRIT,Score for face measured by Abbreviated Injury Scale - COBRIT,Alphanumeric,Single Pre-Defined Value Selected,,,,,0|1|2|3|4|5|6|Unknown,0=No injury documented|1=Minor|2=Moderate|3=Serious|4=Severe|5=Critical|6=Unsurvivable|Unknown,,,,,,2/6/2015,0.34039682
AISFace,Face AIS,title,AISFace,Face AIS,d03d330f-fad7-4f1b-b3db-745c17978cc6,AISCode,Abbreviated injury scale (AIS) - Code,Common Data Element,Abbreviated injury scale (AIS) code,Abbreviated injury scale (AIS) code,Alphanumeric,Free-Form Entry,,,,,,,,,,AIS code,9/7/2017,3/27/2020,0.19454649
AISFace,Face AIS,title,AISFace,Face AIS,799a050b-1448-4e5f-9980-5e2e59e686ee,AISBodyRegionChapterCat,Abbreviated injury scale (AIS) - Body region category,Common Data Element,Category of body region assessed by Abbreviated Injury Scale (AIS),Category of body region assessed by Abbreviated Injury Scale (AIS),Alphanumeric,Single Pre-Defined Value Selected,,,,,"Abdomen|External|Face|Head|Lower Extremity, Pelvis and Buttocks|Neck|Other Trauma|Spine|Thorax|Upper Extremity","5-Abdomen|9-External|2-Face|1-Head|7-Lower Extremity, Pelvis and Buttocks|3- Neck|0-Other Trauma|6-Spine|4-Thorax|8-Upper Extremity",,,,AIS body region/chapter,9/7/2017,4/16/2018,0.18414612
AISFace,Face AIS,title,AISFace,Face AIS,9bba9109-5f24-48d7-ab34-88e5783b3f9c,TBIAcuteDiagnosisInd,TBI Acute Diagnosis Indicator,Unique Data Element,Indicator of the subject's Acute TBI diagnosis,Indicator of the subject's Acute TBI diagnosis,Alphanumeric,Single Pre-Defined Value Selected,,,,,No|Unknown|Yes,No|Unknown|Yes,,,,Acute mTBI/concussion diagnosis (<72 hours),2/14/2017,5/1/2017,0.054689284
AISFace,Face AIS,title,AISFace,Face AIS,e7efe72f-5046-4772-bc39-4893b5fb6947,AbbrevInjryScalBodyRgnCat,Abbreviated injury scale body region category,Common Data Element,Category of body region assessed by Abbreviated Injury Scale,Category of body region assessed by Abbreviated Injury Scale,Alphanumeric,Single Pre-Defined Value Selected,,,,,Abdomen and pelvic contents|Brain Injury|Cervical spine|Externa (skin)|Extremities and pelvic girdle|Face|Head and neck|Lower extremities|Lumbar spine|Pelvic Girdle|Thoracic spine|Thorax/chest|Upper extremities,Abdomen and pelvic contents|Brain Injury|Cervical spine|Externa (skin)|Extremities and pelvic girdle|Face|Head and neck|Lower extremities|Lumbar spine|Pelvic Girdle|Thoracic spine|Thorax/chest|Upper extremities,,,,Category of body region assessed by Abbreviated Injury Scale,,9/11/2017,0.018195083
AISFace,Face AIS,title,AISFace,Face AIS,fb19405c-48f0-4305-b471-b1f1cdc3aea2,AISBodyRegionScore,Abbreviated injury scale body region score,Common Data Element,Score for the body region measured by Abbreviated Injury Scale,Score for the body region measured by Abbreviated Injury Scale,Numeric Values,Single Pre-Defined Value Selected,,,,,1|2|3|4|5|6|9,"Minor: no treatment needed|Moderate: requires only outpatient treatment|Serious: requires non-ICU hospital admission|Severe: requires ICU observation and/or basic treatment|Critical: requires intubation, mechanical ventilation or vasopressors for blood pressure support|Maximal: not survivable|Not possible to assign (in NINDS this is 'unknown')",,,,Score for the body region measured by Abbreviated injury scale (AIS),,9/11/2017,0.012782448
AISDictionaryVersionTyp,Abbreviated injury scale (AIS) - Dictionary version type,title,AISDictionaryVersionTyp,Abbreviated injury scale (AIS) - Dictionary version type,b7b16323-7807-4b6a-a66e-e4853e8bb9bc,AISDictionaryVersionTyp,Abbreviated injury scale (AIS) - Dictionary version type,Common Data Element,A type/version of the Abbreviated Injury Scale (AIS) dictionary used to access the injury,A type/version of the Abbreviated Injury Scale (AIS) dictionary used to access the injury,Alphanumeric,Single Pre-Defined Value Selected,,,,,AIS Revision 1990|AIS Revision 1990 Update 1998|AIS Revision 2005|AIS Revision 2005 Update 2008|AIS Revision 2015,AIS Revision 1990|AIS Revision 1990 Update 1998|AIS Revision 2005|AIS Revision 2005 Update 2008|AIS Revision 2015,,,,Version of Abbreviated injury scale (AIS) dictionary,9/7/2017,4/16/2018,0.99053454
AISDictionaryVersionTyp,Abbreviated injury scale (AIS) - Dictionary version type,title,AISDictionaryVersionTyp,Abbreviated injury scale (AIS) - Dictionary version type,d75fb652-d933-4bb9-a055-47776eda35e0,AISCodingMethodTyp,Abbreviated injury scale (AIS) - Method of injury scaling type,Common Data Element,A type of method used to create Abbreviated Injury Scale (AIS) code,A type of method used to create Abbreviated Injury Scale (AIS) code,Alphanumeric,Single Pre-Defined Value Selected,,,,,ICDMap coding|Manual coding|Other automated coding,Computer mapping of AIS from ICD codes|Hand coding of AIS|Computer-assisted or automated coding of AIS,,,,Method used for identifying Abbreviated injury scale (AIS) code,9/7/2017,3/27/2020,0.8135023
AISDictionaryVersionTyp,Abbreviated injury scale (AIS) - Dictionary version type,title,AISDictionaryVersionTyp,Abbreviated injury scale (AIS) - Dictionary version type,6b98202d-5c9e-44b5-b4b6-7444379121a4,AISInjuryDescriptionTxt,Abbreviated injury scale (AIS) - Injury clinical description text,Common Data Element,"A clinical description of the subject injury(ies) from the medical documentation,  as part of Abbreviated Injury Scale (AIS).  The injury should preferably be described in the Abbreviated Injury Scale code controlled vocabulary terms.","A clinical description of the subject injury(ies) from the medical documentation,  as part of Abbreviated Injury Scale (AIS).  The injury should preferably be described in the Abbreviated Injury Scale code controlled vocabulary terms.",Alphanumeric,Free-Form Entry,,,,,,,,,,AISCode pre-dot related text for code positions 2-6,9/7/2017,4/16/2018,0.7654654
AISDictionaryVersionTyp,Abbreviated injury scale (AIS) - Dictionary version type,title,AISDictionaryVersionTyp,Abbreviated injury scale (AIS) - Dictionary version type,5fcfd1ea-575c-4adf-a29b-b8b7555e4d5d,AISInjurySeverityScore,Abbreviated injury scale (AIS) - Injury severity score,Common Data Element,"An injury severity score (AIS code), as part of Abbreviated injury scale (AIS) code","An injury severity score (AIS code), as part of Abbreviated injury scale (AIS) code",Numeric Values,Single Pre-Defined Value Selected,,,,,1|2|3|4|5|6|9,1= minor|2= moderate|3=serious|4=severe|5=critical|6= maximal (currently untreatable)|9=unknown severity,,,,AIS Injury severity,9/7/2017,4/16/2018,0.6824385
AISDictionaryVersionTyp,Abbreviated injury scale (AIS) - Dictionary version type,title,AISDictionaryVersionTyp,Abbreviated injury scale (AIS) - Dictionary version type,3889ef91-d9bc-43cd-9dbf-f25d1d424d9c,AISISSCompleteStatus,Completion status of Abbreviated Injury Scale/Injury Severity Score (AIS/ISS) form,Unique Data Element,Completion status of AIS/ISS form,Completion status of AIS/ISS form,Alphanumeric,Single Pre-Defined Value Selected,,,,,Complete|In Progress,Complete|In Progress,,,,,8/5/2014,8/5/2014,0.67269677
AISDictionaryVersionTyp,Abbreviated injury scale (AIS) - Dictionary version type,title,AISDictionaryVersionTyp,Abbreviated injury scale (AIS) - Dictionary version type,59f32e66-9777-42b7-a08a-0252980652e6,AISMedPersonnelTypModAIMOTH,Abbreviated Injury Scale (AIS) - Medical personnel that assigned injury codes type other text - mod AIM,Unique Data Element,"The free-text related to ""AISMedPersonnelTypModAIM"" specifying other type of medical personnel","The free-text related to ""AISMedPersonnelTypModAIM"" specifying other type of medical personnel",Alphanumeric,Free-Form Entry,,,,,,,,,,,6/11/2015,7/13/2017,0.6674921
AISDictionaryVersionTyp,Abbreviated injury scale (AIS) - Dictionary version type,title,AISDictionaryVersionTyp,Abbreviated injury scale (AIS) - Dictionary version type,d03d330f-fad7-4f1b-b3db-745c17978cc6,AISCode,Abbreviated injury scale (AIS) - Code,Common Data Element,Abbreviated injury scale (AIS) code,Abbreviated injury scale (AIS) code,Alphanumeric,Free-Form Entry,,,,,,,,,,AIS code,9/7/2017,3/27/2020,0.6582342
AISDictionaryVersionTyp,Abbreviated injury scale (AIS) - Dictionary version type,title,AISDictionaryVersionTyp,Abbreviated injury scale (AIS) - Dictionary version type,abcf259b-f532-488a-8465-0865bbe99506,AISInjuryCodeModAIM,Abbreviated Injury Scale (AIS) - Injury code - mod AIM,Unique Data Element,"Injury code, as part of the Abbreviated Injury Scale (AIS) - mod AIM","Injury code, as part of the Abbreviated Injury Scale (AIS) - mod AIM",Alphanumeric,Free-Form Entry,,,,,,,,,,,6/11/2015,7/13/2017,0.6500438
AISDictionaryVersionTyp,Abbreviated injury scale (AIS) - Dictionary version type,title,AISDictionaryVersionTyp,Abbreviated injury scale (AIS) - Dictionary version type,d3c84fbd-367e-406a-980a-47c1dfafdf1e,AISInjuryLocalizer2Txt,Abbreviated injury scale (AIS) - Injury location (L2): specific text,Common Data Element,A text from the AIS dictionary describing additional specific details regarding injury as part of Abbreviated Injury Scale (AIS),A text from the AIS dictionary describing additional specific details regarding injury as part of Abbreviated Injury Scale (AIS),Numeric Values,Free-Form Entry,,,,,,,,,,Injury location: more specific location information,9/7/2017,3/27/2020,0.63685477
AISDictionaryVersionTyp,Abbreviated injury scale (AIS) - Dictionary version type,title,AISDictionaryVersionTyp,Abbreviated injury scale (AIS) - Dictionary version type,799a050b-1448-4e5f-9980-5e2e59e686ee,AISBodyRegionChapterCat,Abbreviated injury scale (AIS) - Body region category,Common Data Element,Category of body region assessed by Abbreviated Injury Scale (AIS),Category of body region assessed by Abbreviated Injury Scale (AIS),Alphanumeric,Single Pre-Defined Value Selected,,,,,"Abdomen|External|Face|Head|Lower Extremity, Pelvis and Buttocks|Neck|Other Trauma|Spine|Thorax|Upper Extremity","5-Abdomen|9-External|2-Face|1-Head|7-Lower Extremity, Pelvis and Buttocks|3- Neck|0-Other Trauma|6-Spine|4-Thorax|8-Upper Extremity",,,,AIS body region/chapter,9/7/2017,4/16/2018,0.6176543
AISBodyRegion,Abbreviated injury scale (AIS) - Body region,title,AISBodyRegion,Abbreviated injury scale (AIS) - Body region,799a050b-1448-4e5f-9980-5e2e59e686ee,AISBodyRegionChapterCat,Abbreviated injury scale (AIS) - Body region category,Common Data Element,Category of body region assessed by Abbreviated Injury Scale (AIS),Category of body region assessed by Abbreviated Injury Scale (AIS),Alphanumeric,Single Pre-Defined Value Selected,,,,,"Abdomen|External|Face|Head|Lower Extremity, Pelvis and Buttocks|Neck|Other Trauma|Spine|Thorax|Upper Extremity","5-Abdomen|9-External|2-Face|1-Head|7-Lower Extremity, Pelvis and Buttocks|3- Neck|0-Other Trauma|6-Spine|4-Thorax|8-Upper Extremity",,,,AIS body region/chapter,9/7/2017,4/16/2018,0.9658751
AISBodyRegion,Abbreviated injury scale (AIS) - Body region,title,AISBodyRegion,Abbreviated injury scale (AIS) - Body region,e7efe72f-5046-4772-bc39-4893b5fb6947,AbbrevInjryScalBodyRgnCat,Abbreviated injury scale body region category,Common Data Element,Category of body region assessed by Abbreviated Injury Scale,Category of body region assessed by Abbreviated Injury Scale,Alphanumeric,Single Pre-Defined Value Selected,,,,,Abdomen and pelvic contents|Brain Injury|Cervical spine|Externa (skin)|Extremities and pelvic girdle|Face|Head and neck|Lower extremities|Lumbar spine|Pelvic Girdle|Thoracic spine|Thorax/chest|Upper extremities,Abdomen and pelvic contents|Brain Injury|Cervical spine|Externa (skin)|Extremities and pelvic girdle|Face|Head and neck|Lower extremities|Lumbar spine|Pelvic Girdle|Thoracic spine|Thorax/chest|Upper extremities,,,,Category of body region assessed by Abbreviated Injury Scale,,9/11/2017,0.9198159
AISBodyRegion,Abbreviated injury scale (AIS) - Body region,title,AISBodyRegion,Abbreviated injury scale (AIS) - Body region,fb19405c-48f0-4305-b471-b1f1cdc3aea2,AISBodyRegionScore,Abbreviated injury scale body region score,Common Data Element,Score for the body region measured by Abbreviated Injury Scale,Score for the body region measured by Abbreviated Injury Scale,Numeric Values,Single Pre-Defined Value Selected,,,,,1|2|3|4|5|6|9,"Minor: no treatment needed|Moderate: requires only outpatient treatment|Serious: requires non-ICU hospital admission|Severe: requires ICU observation and/or basic treatment|Critical: requires intubation, mechanical ventilation or vasopressors for blood pressure support|Maximal: not survivable|Not possible to assign (in NINDS this is 'unknown')",,,,Score for the body region measured by Abbreviated injury scale (AIS),,9/11/2017,0.85605526
AISBodyRegion,Abbreviated injury scale (AIS) - Body region,title,AISBodyRegion,Abbreviated injury scale (AIS) - Body region,d75fb652-d933-4bb9-a055-47776eda35e0,AISCodingMethodTyp,Abbreviated injury scale (AIS) - Method of injury scaling type,Common Data Element,A type of method used to create Abbreviated Injury Scale (AIS) code,A type of method used to create Abbreviated Injury Scale (AIS) code,Alphanumeric,Single Pre-Defined Value Selected,,,,,ICDMap coding|Manual coding|Other automated coding,Computer mapping of AIS from ICD codes|Hand coding of AIS|Computer-assisted or automated coding of AIS,,,,Method used for identifying Abbreviated injury scale (AIS) code,9/7/2017,3/27/2020,0.8475872
