variable name,title,definition,permissible values,permissible value descriptions,preferred question text,query_engine,variable name_query_result,query_text_result,node_id_result,variable name_result,title_result,element type_result,definition_result,short description_result,datatype_result,input restriction_result,minimum value_result,maximum value_result,data element concept identifiers_result,data element concept names_result,permissible values_result,permissible value descriptions_result,permissible value concept identifiers_result,permissible value concept names_result,unit of measure_result,preferred question text_result,creation date_result,last change date_result,score_result
Brdaffltn,Board affiliation,Official name of organizational affiliation of the approving human subjects review board.,{NULL},{NULL},,definition,Brdaffltn,Official name of organizational affiliation of the approving human subjects review board.,75481d1a-9f98-4b3f-8f8f-c3c9e438fc65,TrackJobClassTyp,Job classification type,Unique Data Element,The subject's current job classification category.,The subject's current job classification category.,Alphanumeric,Single Pre-Defined Value Selected,,,,,"Active duty military|Administrative support worker|Craft worker|Laborer/Helper|None|Official/Manager|Operative|Police officer, firefighter, corrections officer or other safety employee|Professional|Sales worker|Service worker|Technician|Unknown","Active duty military|Administrative support worker|Craft worker|Laborer/Helper|None|Official/Manager|Operative|Police officer, firefighter, corrections officer or other safety employee|Professional|Sales worker|Service worker|Technician|Unknown",,,,Current job classification category.,8/2/2017,6/12/2019,0.2015
Brdaffltn,Board affiliation,Official name of organizational affiliation of the approving human subjects review board.,{NULL},{NULL},,definition,Brdaffltn,Official name of organizational affiliation of the approving human subjects review board.,d16e7367-d2e0-41e6-822c-f0362cf10076,InfConsntObtInd,Informed consent obtained indicator,Common Data Element,Indicator of whether informed consent was obtained for the participant/subject to participate in the clinical research study,Indicator of whether informed consent was obtained for the participant/subject to participate in the clinical research study,Alphanumeric,Single Pre-Defined Value Selected,,,C0021430/C0514044,Informed Consent/Informed consent obtained,No|Unknown|Yes,No|Unknown|Yes,C1298908|C0439673|C1705108,no|Unknown|Yes (indicator),,Was informed consent obtained?,,7/13/2023,0.17918634
Brdaffltn,Board affiliation,Official name of organizational affiliation of the approving human subjects review board.,{NULL},{NULL},,definition,Brdaffltn,Official name of organizational affiliation of the approving human subjects review board.,5eb1f47c-351f-4756-adbc-74522765eb50,StudyImplmntnPrtcptnInd,Study implementation participation indicator,Unique Data Element,Indicator of whether the subject particpated in the study during the implementation of this version of protocol,Indicator of whether the subject particpated in the study during the implementation of this version of protocol,Alphanumeric,Single Pre-Defined Value Selected,,,,,N/A|No|Yes,N/A|No|Yes,,,,Did the subject participate in the study during implementation of this version of the protocol?,8/25/2015,9/27/2015,0.17167437
Brdaffltn,Board affiliation,Official name of organizational affiliation of the approving human subjects review board.,{NULL},{NULL},,definition,Brdaffltn,Official name of organizational affiliation of the approving human subjects review board.,1ca7f3a2-2bad-4201-a113-5891ada74670,OthrPhysExamStatus,Other physical exam status,Unique Data Element,Status of participant/subject's other exam.,Status of participant/subject's other exam.,Alphanumeric,Single Pre-Defined Value Selected,,,,,Abnormal|Normal|Not Done,Abnormal|Normal|Not Done,,,,15.  Other,6/22/2015,7/2/2015,0.16183169
Brdaffltn,Board affiliation,Official name of organizational affiliation of the approving human subjects review board.,{NULL},{NULL},,definition,Brdaffltn,Official name of organizational affiliation of the approving human subjects review board.,891dbddf-4b62-419a-8a67-3b793255c3a4,ApptCompleteInd,Appointment complete indicator,Unique Data Element,Indicator of whether the subject/participant completed the appointment,Indicator of whether the subject/participant completed the appointment,Alphanumeric,Single Pre-Defined Value Selected,,,,,No|Unknown|Yes,No|Unknown|Yes,,,,,4/7/2016,6/10/2016,0.14668159
Brdaffltn,Board affiliation,Official name of organizational affiliation of the approving human subjects review board.,{NULL},{NULL},,definition,Brdaffltn,Official name of organizational affiliation of the approving human subjects review board.,3eb2f9af-5843-4090-8875-2ac974ca94be,OptOutRegCheckedInd,Opt Out Registry checked indicator,Unique Data Element,Opt Out Registry checked when subject was enrolled indicator,Opt Out Registry checked when subject was enrolled indicator,Alphanumeric,Single Pre-Defined Value Selected,,,,,"N/A, opt out registry is unavailable|N/A, patient identity is unknown|No|Yes","N/A, opt out registry is unavailable|N/A, patient identity is unknown|No|Yes",,,,"Did you check the ""opt out registry""?",,1/29/2015,0.11430034
Brdaffltn,Board affiliation,Official name of organizational affiliation of the approving human subjects review board.,{NULL},{NULL},,definition,Brdaffltn,Official name of organizational affiliation of the approving human subjects review board.,eb8dd118-44da-464d-a406-41a11599bdcb,ProtocolDeviatnReportIRBInd,Protocol deviation report IRB,Unique Data Element,Indication if a protocol deviation was reported to the IRB.,Indication if a protocol deviation was reported to the IRB.,Alphanumeric,Single Pre-Defined Value Selected,,,,,No|Yes,No|Yes,,,,IRB Notification?,,4/2/2015,0.108397864
BUN,BUN,Vaue of blood urea nitrogen,{NULL},{NULL},,title,BUN,BUN,ee292f5c-0231-4cc4-9e9f-153d1432ae35,BUNMeasr,Blood urea nitrogen (BUN) measurement,Unique Data Element,Blood urea nitrogen (BUN) measurement,Blood urea nitrogen (BUN) measurement,Numeric Values,Free-Form Entry,,,,,,,,,Milligrams per Deciliter,,8/23/2019,8/25/2022,0.35765788
BUN,BUN,Vaue of blood urea nitrogen,{NULL},{NULL},,title,BUN,BUN,dbf5d4b1-9a62-4d06-ac05-bf79149b9ac7,TotalWBCMeasr,Total WBC measure,Unique Data Element,The subject's total WBC measure,The subject's total WBC measure,Numeric Values,Free-Form Entry,1.7,50.7,,,,,,,Billion per liter,The subject's total WBC,5/19/2015,8/13/2015,0.17203073
BUN,BUN,Vaue of blood urea nitrogen,{NULL},{NULL},,title,BUN,BUN,bbf27edf-9cba-4ea2-ace6-1899fd3f53b7,BTACTNumSeriesCompletionCode,BTACT Number Series Completion Code,Unique Data Element,Number Series Completion Code,Number Series Completion Code,Alphanumeric,Free-Form Entry,,,,,,,,,,,9/1/2020,3/22/2021,0.1047255
BUN,BUN,Vaue of blood urea nitrogen,{NULL},{NULL},,title,BUN,BUN,0fc02ddf-d9bc-4b59-97c5-643ba101f2fa,BTACTNumSeriesCompCodeOther,BTACT Number Series Completion Code Other,Unique Data Element,Number Series Completion Code Other,Number Series Completion Code Other,Alphanumeric,Free-Form Entry,,,,,,,,,,,9/1/2020,3/22/2021,0.0996825
BUN,BUN,Vaue of blood urea nitrogen,{NULL},{NULL},,title,BUN,BUN,616451db-ea17-453d-b0af-2d7022deb7ff,BTACTDigBackCompletionCode,BTACT Digit Backward Completion Code,Unique Data Element,Digit Backward Completion Code,Digit Backward Completion Code,Alphanumeric,Free-Form Entry,,,,,,,,,,,9/1/2020,3/22/2021,0.092464045
BUN,BUN,Vaue of blood urea nitrogen,{NULL},{NULL},,title,BUN,BUN,17c3e40b-cf87-48f9-8bca-085c2c3c2244,AISUppExtrmScoreCOBRIT,Abbreviated Injury Scale upper extremities score - COBRIT,Unique Data Element,Score for upper extremities measured by Abbreviated Injury Scale - COBRIT,Score for upper extremities measured by Abbreviated Injury Scale - COBRIT,Alphanumeric,Single Pre-Defined Value Selected,,,,,0|1|2|3|4|5|6|Unknown,0=No injury documented|1=Minor|2=Moderate|3=Serious|4=Severe|5=Critical|6=Unsurvivable|Unknown,,,,,,2/6/2015,0.019376863
BUN,BUN,Vaue of blood urea nitrogen,{NULL},{NULL},,title,BUN,BUN,bb926e97-6f69-4256-a9e8-fdd811d7770b,BlastSensTestSerNum,Blast sensor test series number,Common Data Element,The number in the blast sensor test series.,The number in the blast sensor test series.,Numeric Values,Free-Form Entry,0,100000,,,,,,,,Test Series Number:,4/3/2018,3/11/2020,0.010575741
BUN,BUN,Vaue of blood urea nitrogen,{NULL},{NULL},,title,BUN,BUN,d038b4df-fabb-42b7-a8ca-e9341d602a6c,ReagentCatelogNumTxt,Reagent catalog number,Unique Data Element,Identifier for the reagent in the vendor catalog.,Identifier for the reagent in the vendor catalog.,Alphanumeric,Free-Form Entry,,,,,,,,,,Reagent catalog number,3/14/2016,6/28/2019,0.009623326
BUN,BUN,Vaue of blood urea nitrogen,{NULL},{NULL},,title,BUN,BUN,61626433-d72e-4db2-813e-8a334dd87582,UrCultSeqNum,Urinary culture sequence number,Common Data Element,Number for the sequence of a particular bacteria species for drug-resistant test,Number for the sequence of a particular bacteria species for drug-resistant test,Numeric Values,Free-Form Entry,,,C2242979|C2348184|C0042036,Microbial culture (procedure)|Sequence Number|Urine,,,,,,Urine culture sequence number,4/1/2014,7/21/2023,0.007041919
BUN,BUN,Vaue of blood urea nitrogen,{NULL},{NULL},,title,BUN,BUN,be385f86-e593-4fd4-bd2f-099f64a5eea3,HighBloodUreaMeasr,Highest blood urea measurement,Unique Data Element,Measurement for highest blood urea,Measurement for highest blood urea,Numeric Values,Free-Form Entry,0,128,,,,,,,,Chemistry tests highest blood urea nitrogen (mg/dL),9/8/2017,9/27/2017,0.0058999415
BUN,BUN,Vaue of blood urea nitrogen,{NULL},{NULL},,definition,BUN,Vaue of blood urea nitrogen,025604e4-5302-475c-bf46-07686d4759c1,BUNMeasr,Blood urea nitrogen (BUN) measurement,Unique Data Element,Blood urea nitrogen (BUN) measurement,Blood urea nitrogen (BUN) measurement,Numeric Values,Free-Form Entry,,,,,,,,,Milligrams per Deciliter,,8/23/2019,8/25/2022,0.73835605
BUN,BUN,Vaue of blood urea nitrogen,{NULL},{NULL},,definition,BUN,Vaue of blood urea nitrogen,06023c73-54d1-40ad-997c-aece59f1d6c4,AbgBeReslt,Arterial Blood Gas (ABG) Base Excess (Be) result,Unique Data Element,Arterial blood gas bloodwork Be result,Arterial blood gas bloodwork Be result,Numeric Values,Free-Form Entry,,,,,,,,,,,8/5/2014,8/5/2014,0.6480228
BUN,BUN,Vaue of blood urea nitrogen,{NULL},{NULL},,definition,BUN,Vaue of blood urea nitrogen,53e4fe58-b8e4-48fb-a494-93f44239cdad,AbgHCO3Reslt,Arterial blood gas bicarbonate (HCO3) result,Unique Data Element,Bloodwork arterial blood gas bicarbonate result,Bloodwork arterial blood gas bicarbonate result,Numeric Values,Free-Form Entry,,,,,,,,,,,8/5/2014,8/5/2014,0.5037814
BUN,BUN,Vaue of blood urea nitrogen,{NULL},{NULL},,definition,BUN,Vaue of blood urea nitrogen,9bac8cf2-48d6-4226-84bd-28f9945d0b5f,AbgPHReslt,Arterial blood gas (Abg) pH result,Unique Data Element,Bloodwork arterial blood gas pH result,Bloodwork arterial blood gas pH result,Alphanumeric,Free-Form Entry,,,,,,,,,,,8/5/2014,8/5/2014,0.4482316
BUN,BUN,Vaue of blood urea nitrogen,{NULL},{NULL},,definition,BUN,Vaue of blood urea nitrogen,dbbd910e-e1cb-4a1e-8949-041fc68b44be,HighBloodUreaMeasr,Highest blood urea measurement,Unique Data Element,Measurement for highest blood urea,Measurement for highest blood urea,Numeric Values,Free-Form Entry,0,128,,,,,,,,Chemistry tests highest blood urea nitrogen (mg/dL),9/8/2017,9/27/2017,0.4144629
BUN,BUN,Vaue of blood urea nitrogen,{NULL},{NULL},,definition,BUN,Vaue of blood urea nitrogen,601a255a-213c-428d-9e0f-3d2f29f21df9,AbgDoneInd,Arterial blood gas indicator,Unique Data Element,Arterial blood gas test performed indicator,Arterial blood gas test performed indicator,Alphanumeric,Single Pre-Defined Value Selected,,,,,No|Unknown|Yes,No|Unknown|Yes,,,,,8/5/2014,8/5/2014,0.3949601
BUN,BUN,Vaue of blood urea nitrogen,{NULL},{NULL},,definition,BUN,Vaue of blood urea nitrogen,afa28762-6a4f-4082-b25f-d73e497d8a7a,EDIVBlood,ED IV Blood,Unique Data Element,ED IV Blood,ED IV Blood,Alphanumeric,Free-Form Entry,,,,,,,,,,ED IV Blood,3/2/2021,9/7/2021,0.2783614
BUN,BUN,Vaue of blood urea nitrogen,{NULL},{NULL},,definition,BUN,Vaue of blood urea nitrogen,c3d0f950-2f0c-40df-bad8-4ad54f24b7aa,IVBloodInd,IV blood indicator,Unique Data Element,IV blood administered indicator,IV blood administered indicator,Alphanumeric,Single Pre-Defined Value Selected,,,,,No|Unknown|Yes,No|Unknown|Yes,,,,,8/5/2014,8/5/2014,0.26415983
BUN,BUN,Vaue of blood urea nitrogen,{NULL},{NULL},,definition,BUN,Vaue of blood urea nitrogen,133ac2dd-0919-493c-9385-c949ef14887d,DLUreaSI,Daily Lab Urea Sl,Unique Data Element,Daily Lab Urea Sl,Daily Lab Urea Sl,Alphanumeric,Free-Form Entry,,,,,,,,,,Daily Lab Urea Sl,3/4/2021,8/20/2021,0.25523746
